answer_f1,answer_f1_improvement,avg_policy_reward,avg_rank_improvement,avg_reward,mrr,mrr_improvement,num_records,policy_name,recall10_improvement,recall@1,recall@10,recall@5,retriever,reward_improvement,subset
0.08538252268144456,0.0006706865633410315,-0.019277771936444706,0.015,0.10325588421784515,0.03481150793650794,0.003696031746031746,1000,calibrated_recovery_policy,0.002,0.025,0.071,0.049,dense,-0.019277771936444706,all
0.08211626710218312,-0.002595569015920413,-0.04170084361947134,0.019,0.08083281253481853,0.032360317460317464,0.0012448412698412696,1000,contextual_bandit,-0.001,0.019,0.068,0.05,dense,-0.04170084361947134,all
0.08391226474008323,-0.0007995713780203032,-0.008268696222920686,-0.008,0.11426495993136918,0.03102261904761905,-9.285714285714286e-05,1000,epsilon_greedy_bandit,-0.002,0.019,0.067,0.047,dense,-0.008268696222920686,all
0.07763779678165235,-0.007074039336451176,-0.08089445032752159,-0.184,0.041639205826768284,0.017724603174603174,-0.013390873015873016,1000,failure_type_policy,-0.025,0.008,0.044,0.029,dense,-0.08089445032752159,all
0.08571883837957223,0.001007002261468703,-0.0005679274406942201,0.0,0.12196572871359564,0.03111547619047619,0.0,1000,label_retriever_policy,0.0,0.019,0.069,0.048,dense,-0.0005679274406942201,all
0.07781236008857512,9.212083003222614e-05,-0.006697458103502406,0.016666666666666666,0.12202483083793834,0.03354100529100529,0.0020833333333333333,300,offline_q_learning,0.0,0.02,0.07666666666666666,0.06,dense,-0.006697458103502406,all
0.12514511790742144,0.04043328178931791,0.04745617859380192,0.191,0.16998983474809176,0.04761547619047619,0.0165,1000,oracle_best_strategy,0.023,0.033,0.092,0.066,dense,0.04745617859380192,all
0.08471183611810354,0.0,0.0,0.0,0.12253365615428986,0.03111547619047619,0.0,1000,original_only,0.0,0.019,0.069,0.048,dense,0.0,all
0.0793525346511051,-0.0053593014669984255,-0.07219168556313467,-0.077,0.050341970591155194,0.026012301587301587,-0.005103174603174603,1000,random_policy,-0.012,0.015,0.057,0.042,dense,-0.07219168556313467,all
0.08186240649750856,-0.002849429620594967,-0.03331472563280831,0.006,0.08921893052148155,0.034029365079365076,0.0029138888888888886,1000,recovery_ranker_policy,0.002,0.024,0.071,0.048,dense,-0.03331472563280831,all
0.08471183611810354,0.0,0.0,0.0,0.12253365615428986,0.03111547619047619,0.0,1000,reward_ranker_policy,0.0,0.019,0.069,0.048,dense,0.0,all
0.12514511790742144,0.04043328178931791,0.04745617859380192,0.191,0.16998983474809176,0.04761547619047619,0.0165,1000,reward_selected,0.023,0.033,0.092,0.066,dense,0.04745617859380192,all
0.07466198161471155,-0.010049854503391981,-0.07249263725153447,-0.098,0.050041018902755384,0.023963095238095238,-0.007152380952380953,1000,thompson_sampling,-0.017,0.013,0.052,0.038,dense,-0.07249263725153447,all
